stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
6311,,"RUA AMADEU FURTADO, 786",,-3.742418,-38.562652,,,0,,,
6313,,"RUA NESTOR BARBOSA, 435",,-3.74484,-38.559346,,,0,,,
6314,,"RUA PEDRO DE QUEIROS, 1245",,-3.746451,-38.558447,,,0,,,
6315,,"RUA GUSTAVO BRAGA, 600",,-3.747433,-38.556541,,,0,,,
6316,,"RUA GUSTAVO BRAGA, 397",,-3.748576,-38.555282,,,0,,,
6317,,"RUA GUSTAVO BRAGA, 159",,-3.750344,-38.553348,,,0,,,
6320,,"RUA FRANCISCO L DA SILVA, 10",,-3.839658,-38.515679,,,0,,,
6322,,"AVENIDA OSWALDO STUDART, S/N",,-3.757387,-38.531552,,,0,,,
6323,,"AVENIDA MOSENHOR TABOSA, 1165-D",,-3.724258,-38.508599,,,0,,,
6324,,"AVENIDA MONSENHOR TABOSA, 1600",,-3.724507,-38.504648,,,0,,,
6325,,"AVENIDA MONSENHOR TABOSA, SN",,-3.723932,-38.504591,,,0,,,
6326,,"AVENIDA HISTORIADOR RAIMUNDO GIRÃO, SN",,-3.722212,-38.508237,,,0,,,
6327,,"AVENIDA A, 104",,-3.817442,-38.589324,,,0,,,
6328,,"RUA PADRE VALDEVINO, 681",,-3.738764,-38.51798,,,0,,,
6331,,"RUA MON LIBERATO, S/N",,-3.75064,-38.531506,,,0,,,
6332,,"AVENIDA DES. GONZAGA, SN",,-3.793572,-38.501548,,,0,,,
6334,,"RUA KÁSSIUS KLAY, 96",,-3.857615,-38.479272,,,0,,,
6336,,"PRAÇA TERMINAL LAGOA, SN",,-3.77156,-38.570071,,,0,,,
6337,,"PRAÇA TERMINAL LAGOA, SN",,-3.771644,-38.570013,,,0,,,
6338,,"PRAÇA TERMINAL LAGOA, SN",,-3.771724,-38.569945,,,0,,,
6339,,"PRAÇA TERMINAL LAGOA, SN",,-3.77181,-38.569883,,,0,,,
634,,"RUA JUNIOR ROCHA, 940",,-3.791635,-38.487759,,,0,,,
6340,,"PRAÇA TERMINAL LAGOA, SN",,-3.771151,-38.569879,,,0,,,
6341,,"RUA HUMAITÁ, S/N",,-3.758783,-38.600271,,,0,,,
6342,,"RUA HUMAITÁ, S/N",,-3.759053,-38.600323,,,0,,,
6343,,"RUA NAT FEIJO, 910",,-3.721348,-38.556996,,,0,,,
6344,,"RUA GERALDO LIMA, S/N",,-3.825906,-38.464553,,,0,,,
6346,,"RUA PADRE GUERRA, S/N",,-3.73779,-38.55202,,,0,,,
6348,,"AVENIDA JOSÉ JATHAY, S/N",,-3.745046,-38.543869,,,0,,,
635,,"RUA JUNIOR ROCHA, 1205",,-3.793828,-38.487979,,,0,,,
6363,,"RUA SÃO SEBASTIÃO, S/N",,-3.725188,-38.56707,,,0,,,
6364,,"AVENIDA WHASINGTON SOARES, 250",,-3.75754,-38.489349,,,0,,,
6365,,"AVENIDA WHASINGTON SORAES, S/N",,-3.757659,-38.488818,,,0,,,
6368,,"RUA PERGENTINO MAIA, 996",,-3.831721,-38.486597,,,0,,,
6369,,"RUA CEL DIONISIO ALENCAR, 555",,-3.833203,-38.48837,,,0,,,
6370,,"RUA PEDRO ESTANISLAU, 406",,-3.831491,-38.483399,,,0,,,
6371,,"RUA PROFESSOR JOSÉ HENRIQUE, 538",,-3.830034,-38.484617,,,0,,,
6372,,"RUA 20/CJ ALAMEDA DAS PALMEIRAS, S/N",,-3.875524,-38.514383,,,0,,,
6375,,"RUA EDGARD ARRUDA, S/N",,-3.763636,-38.57429,,,0,,,
6378,,"AVENIDA DIOGUINHO, 200",,-3.771327,-38.439831,,,0,,,
6379,,"AVENIDA DIOGUINHO, 180",,-3.771295,-38.439932,,,0,,,
638,,"AVENIDA OLIVEIRA PAIVA, 2555",,-3.796058,-38.483517,,,0,,,
6381,,"AVENIDA DESEMBARGADOR GONZAGA, 1849",,-3.801709,-38.49668,,,0,,,
6382,,"RUA ALMEIDA PRADO, 909",,-3.745037,-38.475572,,,0,,,
6383,,"RUA IEDA PEREIRA, 680",,-3.789737,-38.488506,,,0,,,
6384,,"RUA GUANABARA, 956",,-3.759755,-38.570876,,,0,,,
6385,,"RUA ALMEIDA PRADO, 640",,-3.742732,-38.474844,,,0,,,
6387,,"RUA PADRE MORORÓ, 2250",,-3.736115,-38.540649,,,0,,,
6388,,"RUA GURGEL DO AMARAL, S/N",,-3.837797,-38.482009,,,0,,,
6389,,"RUA DELTA, 1186",,-3.798612,-38.577322,,,0,,,
639,,"AVENIDA OLIVEIRA PAIVA, 2601",,-3.795959,-38.483341,,,0,,,
6393,,"AVENIDA SAPUCAIA(Cidade Jardim), S/N",,-3.826718,-38.548321,,,0,,,
6394,,"RUA FIRMINO ROCHA AGUIAR, SN",,-3.763496,-38.487049,,,0,,,
6399,,"RODOVIA ANEL VIÁRIO, 2091",,-3.866139,-38.51446,,,0,,,
64,,"AVENIDA PRS CASTELO BRANCO, 4577",,-3.706629,-38.573181,,,0,,,
640,,"AVENIDA OLIVEIRA PAIVA, 2355",,-3.796215,-38.485054,,,0,,,
6400,,"RUA ARTERIAL CIDADE JARDIM II, SN",,-3.846955,-38.552754,,,0,,,
6401,,"RUA A Conj Yolonda Queiroz, BL 94",,-3.776035,-38.452391,,,0,,,
6402,,"RUA GAL SAMPAIO, SN",,-3.722562,-38.529516,,,0,,,
6403,,"RUA 5, 126",,-3.847895,-38.517013,,,0,,,
6404,,"ANTONIO FORTES, SN",,-3.782643,-38.481899,,,0,,,
6405,,"PRAÇA TERMINAL MESSEJANA, SN",,-3.831156,-38.502458,,,0,,,
6406,,"AVENIDA CARNEIRO DE MENDONCA, S/N",,-3.765648,-38.563605,,,0,,,
6408,,"AVENIDA OSORIO DE PAIVA, S/N",,-3.827203,-38.624299,,,0,,,
6409,,"RUA CEL VIRGILIO N PAES, 781",,-3.790622,-38.609342,,,0,,,
641,,"AVENIDA OLIVEIRA PAIVA, 2127",,-3.79618,-38.487772,,,0,,,
6412,,"RUA SANTA RITA, S/N",,-3.791648,-38.624069,,,0,,,
6413,,"RUA CAUBI, 774",,-3.70492,-38.578611,,,0,,,
6414,,"RUA FIRMINO ROCHA AGUIAR, S/N",,-3.763333,-38.486316,,,0,,,
6415,,"RUA DIONISIO SERQUEIRA, 304",,-3.810518,-38.588661,,,0,,,
6417,,"AVENIDA EÇA DE QUEIROZ, 16",,-3.840985,-38.55179,,,0,,,
6419,,"AVENIDA 16, S/N",,-3.843254,-38.552067,,,0,,,
642,,"AVENIDA OLIVEIRA PAIVA, 1976",,-3.796159,-38.488809,,,0,,,
6422,,"AVENIDA FRANZ CAFTA, S/N",,-3.846642,-38.554732,,,0,,,
6423,,"AVENIDA G, S/N",,-3.839714,-38.552803,,,0,,,
6424,,"AVENIDA G, 320",,-3.839346,-38.554018,,,0,,,
6425,,"AVENIDA BARÃO DE STUDART, 2626",,-3.746681,-38.510496,,,0,,,
6427,,"RODOVIA BR 116, 5989",,-3.774053,-38.516101,,,0,,,
6429,,"RUA MAJOR GERARDO MENDES, 832",,-3.769569,-38.512586,,,0,,,
643,,"RUA JOSE FURTADO, 1500",,-3.796591,-38.488153,,,0,,,
6430,,"RODOVIA BR 116, 5823",,-3.768739,-38.517351,,,0,,,
6432,,"AVENIDA LAURO VIÊIRA CHAVES, 811",,-3.772462,-38.532571,,,0,,,
6433,,"RUA DONA MENDINHA, 1562",,-3.71746,-38.573079,,,0,,,
6434,,"RUA TEODORO DE CASTRO, 4302",,-3.719033,-38.571786,,,0,,,
6435,,"AVENIDA SARGENTO HERMÍNIO SAMPAIO, 5159",,-3.734114,-38.585294,,,0,,,
6436,,"AVENIDA SARGENTO HERMÍNIO SAMPAIO, 5591",,-3.734092,-38.587645,,,0,,,
6437,,"RUA SÃO VICENTE DE PAULA, 49",,-3.738771,-38.59513,,,0,,,
6438,,"RUA AZEVEDO BARRETO, 127",,-3.750031,-38.593852,,,0,,,
6439,,"RUA AZEVEDO BARRETO, 127",,-3.750026,-38.593872,,,0,,,
6440,,"AVENIDA JOSÉ LIMA VERDE, 467",,-3.696938,-38.586545,,,0,,,
6441,,"RUA TULIPA, 218",,-3.712044,-38.578609,,,0,,,
6442,,"AVENIDA POMPÍLIO GOMES, 1755",,-3.826915,-38.521214,,,0,,,
6443,,"RUA 5 RESID NOVA ASSUNÇÃO, 350",,-3.823948,-38.518374,,,0,,,
6444,,"RUA 10 CJ NOVA ASSUNÇÃO, S/Nº",,-3.825273,-38.518265,,,0,,,
6445,,"AVENIDA JORNALISTA TOMAZ COELHO, 2650",,-3.828183,-38.51824,,,0,,,
6446,,"RUA FRANCISCO NEPOMUCENO, S/Nº",,-3.82962,-38.507985,,,0,,,
6447,,"RUA JORNALISTA ANTÔNIO PONTES TAVARES, 1220",,-3.812044,-38.510998,,,0,,,
6449,,"AVENIDA DA UNIVERSIDADE, 2385",,-3.738107,-38.536512,,,0,,,
645,,"AVENIDA GODOFREDO MACIEL, SN",,-3.818599,-38.575909,,,0,,,
6450,,"RUA JUVENAL GALENO, 702",,-3.73787,-38.540491,,,0,,,
6451,,"AVENIDA ALBERTO CRAVEIRO, 2222",,-3.798425,-38.518988,,,0,,,
6452,,"RUA ANTÔNIO FARIAS, 271",,-3.799699,-38.528808,,,0,,,
6453,,"RUA 2 DE ABRIL, 1010",,-3.801322,-38.526753,,,0,,,
6454,,"RUA 1º DE ABRIL, 461",,-3.80258,-38.524827,,,0,,,
6455,,"RUA 1º DE ABRIL, 380",,-3.802844,-38.524294,,,0,,,
6456,,"RUA PAULA FRANCINETE, 489",,-3.795412,-38.517016,,,0,,,
6457,,"RUA CONDE JANUÁRIO, 495",,-3.793248,-38.516712,,,0,,,
6458,,"RUA JOSÉ DA FRANÇA CABRAL, 6425",,-3.807982,-38.51844,,,0,,,
6459,,"RUA JOSÉ DA FRANÇA CABRAL, 817",,-3.807987,-38.518441,,,0,,,
646,,"AVENIDA GODOFREDO MACIEL, 5075",,-3.819707,-38.577215,,,0,,,
6460,,"RUA RAIMUNDO PINHEIRO, 961",,-3.793623,-38.598463,,,0,,,
6461,,"RUA RAIMUNDO PINHEIRO, 805",,-3.792041,-38.597987,,,0,,,
6462,,"RUA VICENTE PINHEIRO, 772",,-3.792447,-38.594508,,,0,,,
6463,,"RUA VICENTE PINHEIRO, 773",,-3.792507,-38.594529,,,0,,,
6464,,"RUA VICENTE PINHEIRO, 508",,-3.791024,-38.594062,,,0,,,
6466,,"RUA 22 DE ABRIL, 300",,-3.720836,-38.473621,,,0,,,
6467,,"RUA 7 DE ABRIL, 507",,-3.722596,-38.474347,,,0,,,
6468,,"RUA FRANCISCO ALVES PEREIRA, 722",,-3.722806,-38.474558,,,0,,,
6469,,"RUA FRANCISCO ALVES PEREIRA, 36",,-3.722378,-38.475881,,,0,,,
647,,"RUA 2, 49",,-3.819628,-38.573122,,,0,,,
6470,,"RUA MARTINS DE LIMA, 1047",,-3.824699,-38.60868,,,0,,,
6471,,"TRAVESSA QUINZE, 1220",,-3.826054,-38.61146,,,0,,,
6472,,"RUA PRETÓRIO, 1806",,-3.829559,-38.610042,,,0,,,
6473,,"RUA CRISANTO MOREIRA DA ROCHA, S/Nº",,-3.809785,-38.483393,,,0,,,
6474,,"RUA CRISANTO MOREIRA DA ROCHA, S/Nº",,-3.809682,-38.483368,,,0,,,
6475,,"RUA CRISANTO MOREIRA DA ROCHA, S/Nº",,-3.807981,-38.482947,,,0,,,
6476,,"RUA CRISANTO MOREIRA DA ROCHA, S/Nº",,-3.807915,-38.482931,,,0,,,
6477,,"RUA CRISANTO MOREIRA DA ROCHA, S/Nº",,-3.805613,-38.482358,,,0,,,
6478,,"RUA CRISANTO MOREIRA DA ROCHA, S/Nº",,-3.805236,-38.482263,,,0,,,
6479,,"RUA CRISANTO MOREIRA DA ROCHA, 1715",,-3.802623,-38.481605,,,0,,,
648,,"RUA 3 CJ PEQ MONDUBIM, 124",,-3.819211,-38.572341,,,0,,,
6480,,"RUA CRISANTO MOREIRA DA ROCHA, 1715",,-3.802562,-38.481589,,,0,,,
6481,,"RUA CRISANTO MOREIRA DA ROCHA, 595",,-3.800598,-38.481145,,,0,,,
6482,,"RUA MARTINS DE LIMA, 1623",,-3.82555,-38.606994,,,0,,,
6483,,"RUA CÔNEGO DE CASTRO, 9458",,-3.825274,-38.606072,,,0,,,
6484,,"RUA CÔNEGO DE CASTRO, 8727",,-3.820636,-38.603644,,,0,,,
6485,,"RUA CÔNEGO DE CASTRO, 9430",,-3.823911,-38.605399,,,0,,,
6486,,"RUA CÔNEGO DE CASTRO, 8612",,-3.82066,-38.603654,,,0,,,
6487,,"RUA CÔNEGO DE CASTRO, S/Nº",,-3.817667,-38.601075,,,0,,,
6488,,"RUA RAIMUNDO MARQUES, 1010",,-3.806856,-38.598148,,,0,,,
6489,,"RUA ADOLFO CAMINHA, S/Nº",,-3.720863,-38.526237,,,0,,,
649,,"AVENIDA GODOFREDO MACIEL, 5696",,-3.823823,-38.578577,,,0,,,
6491,,"RUA COSTA BARROS, 109",,-3.726711,-38.522823,,,0,,,
6492,,"RUA SOBRAL, 72",,-3.725186,-38.524489,,,0,,,
6493,,"RUA OTO DE ALENCAR, 171",,-3.723708,-38.540321,,,0,,,
6495,,"AVENIDA DAS ADENANTERAS, 563",,-3.754183,-38.471328,,,0,,,
6496,,"ESTRADA BARÃO DE AQUIRAZ, 2225",,-3.844859,-38.480923,,,0,,,
6497,,"ESTRADA BARÃO DE AQUIRAZ, 1800",,-3.843011,-38.482929,,,0,,,
6498,,"ESTRADA BARÃO DE AQUIRAZ, 1778",,-3.842543,-38.483373,,,0,,,
6499,,"AVENIDA ENGENHEIRO SANTANA JÚNIOR, 2804",,-3.745939,-38.489245,,,0,,,
65,,"AVENIDA PRS CASTELO BRANCO, 4688",,-3.706396,-38.573371,,,0,,,
650,,"RUA ARTUR DE SOUZA, 1551",,-3.825386,-38.575807,,,0,,,
6500,,"RUA PERNAMBUCO, 3221",,-3.748244,-38.581081,,,0,,,
6501,,"AVENIDA ENGENHEIRO SANTANA JÚNIOR, 2828",,-3.746247,-38.489432,,,0,,,
6502,,"RUA DR. GILBERTO STUDART, 1520",,-3.74566,-38.474635,,,0,,,
6503,,"AVENIDA CONTORNO SUL, 333",,-3.817788,-38.589921,,,0,,,
6504,,"AVENIDA CONTORNO NORTE, 1393",,-3.811904,-38.589391,,,0,,,
6505,,"RUA DIADEMA, 111",,-3.844999,-38.522741,,,0,,,
6506,,"AVENIDA VALPARAÍSO, 346",,-3.850487,-38.50779,,,0,,,
6507,,"RUA SANTO DIAS, 195",,-3.838116,-38.528248,,,0,,,
6508,,"RUA SÃO LUIZ, 194",,-3.837849,-38.529341,,,0,,,
6509,,"RUA SAQUAREMA, 970",,-3.839181,-38.529822,,,0,,,
651,,"RUA ARTUR DE SOUZA, 895",,-3.826922,-38.573577,,,0,,,
6510,,"RUA SÃO LUIZ, 90",,-3.836654,-38.527761,,,0,,,
6511,,"RUA SANTA ELISA, 1565",,-3.703115,-38.56763,,,0,,,
6512,,"RUA SANTA ELISA, 1557",,-3.703142,-38.56757,,,0,,,
6513,,"RUA SANTA ELISA, 1321",,-3.704238,-38.565253,,,0,,,
6514,,"RUA SANTA ELISA, 1093",,-3.705055,-38.563344,,,0,,,
6515,,"RUA SANTA ELISA, 1085",,-3.705057,-38.563338,,,0,,,
6516,,"RUA RIO GRANDE DO SUL, 1570",,-3.761689,-38.569641,,,0,,,
6517,,"RUA SANTA CATARINA, 1233",,-3.760891,-38.569904,,,0,,,
6518,,"RUA SANTA CATARINA, 1041",,-3.759516,-38.569008,,,0,,,
6519,,"RUA SANTA CATARINA, 901",,-3.758304,-38.568207,,,0,,,
652,,"AVENIDA 1 LOT ARVOREDO, 1233",,-3.82615,-38.569515,,,0,,,
6520,,"RUA GUANABARA, 780",,-3.758455,-38.56999,,,0,,,
6521,,"RUA ESTADO DO RIO, 1150",,-3.760526,-38.572112,,,0,,,
6522,,"RUA ESTADO DO RIO, 791",,-3.757936,-38.570508,,,0,,,
6523,,"RUA RIO GRANDE DO NORTE, 1026",,-3.759384,-38.566345,,,0,,,
6525,,"RUA HOLANDA, S/Nº",,-3.796823,-38.562788,,,0,,,
6527,,"RUA HOLANDA, 1000",,-3.800323,-38.561357,,,0,,,
6528,,"RUA HOLANDA, 1000",,-3.80054,-38.561192,,,0,,,
6529,,"AVENIDA DUQUE DE CAXIAS, 1584",,-3.729029,-38.538165,,,0,,,
653,,"AVENIDA 1 LOT ARVOREDO, 1253",,-3.826305,-38.569664,,,0,,,
6530,,"RUA I, 102",,-3.835518,-38.484732,,,0,,,
6531,,"RUA PEDRO DANTAS, 307",,-3.786224,-38.520171,,,0,,,
6532,,"RUA DO CAPRICHO, 554",,-3.787078,-38.525222,,,0,,,
6533,,"RUA JÚLIO SIQUEIRA, 465",,-3.74934,-38.509558,,,0,,,
6534,,"RUA JÚLIO SIQUEIRA, 667",,-3.750032,-38.507444,,,0,,,
6535,,"RUA D, 32",,-3.7731,-38.471805,,,0,,,
6536,,"RUA XIV JAO ESMEC, S/Nº",,-3.771454,-38.477046,,,0,,,
6537,,"RUA CORRÊA LIMA, 280",,-3.785515,-38.459434,,,0,,,
6538,,"RUA PAULO MARCELO, 2888",,-3.786438,-38.458021,,,0,,,
6539,,"RUA PAULO MARCELO, 2597",,-3.783804,-38.458246,,,0,,,
654,,"AVENIDA 1 LOT ARVOREDO, 920",,-3.824712,-38.568131,,,0,,,
6540,,"RUA SABIAGUABA, 3080",,-3.793878,-38.447326,,,0,,,
6541,,"RUA SABIAGUABA, 3080",,-3.793877,-38.44732,,,0,,,
6542,,"RODOVIA CE-010, S/Nº",,-3.781897,-38.436315,,,0,,,
6543,,"RUA DR. BERNARDO DE CASTRO FEITOSA, 775",,-3.778961,-38.433863,,,0,,,
6544,,"RUA JAIME LEONEL, 56",,-3.772073,-38.496284,,,0,,,
6545,,"AVENIDA ALM. MAXIMIANO DA FONSECA, S/Nº",,-3.770381,-38.489581,,,0,,,
6546,,"RUA GAL MÁRIO HERMES, 330A",,-3.71438,-38.576536,,,0,,,
6547,,"RUA GAL MÁRIO HERMES, 78",,-3.715207,-38.574243,,,0,,,
6548,,"RUA CARNAUBAL, 361",,-3.722705,-38.581301,,,0,,,
6549,,"TRAVESSA ALTENOR ALMEIDA, 26",,-3.724394,-38.576863,,,0,,,
655,,"AVENIDA 1 LOT ARVOREDO, 380",,-3.820544,-38.566133,,,0,,,
6550,,"RUA LUIS GUIMARÃES, 642",,-3.721455,-38.572132,,,0,,,
6551,,"RUA C, 6136",,-3.785976,-38.62987,,,0,,,
6552,,"RUA C, 6218",,-3.785283,-38.629707,,,0,,,
6553,,"RUA A, 1280",,-3.787574,-38.627241,,,0,,,
6554,,"RUA A, S/Nº",,-3.784805,-38.62648,,,0,,,
6555,,"AVENIDA OSCAR ARARIPE, 3580",,-3.784012,-38.622434,,,0,,,
6556,,"RUA MARTINS CARVALHO, 3020",,-3.790115,-38.621934,,,0,,,
6557,,"RUA GUARAREMA, 1918",,-3.790761,-38.62024,,,0,,,
6558,,", 1918",,-3.790716,-38.620227,,,0,,,
6559,,"RUA MANUEL GALDINO, 2875",,-3.791679,-38.619065,,,0,,,
6560,,"RUA JOÃO VITOR, 1975",,-3.794237,-38.623707,,,0,,,
6561,,"RUA JOÃO VITOR, 1648",,-3.794476,-38.621602,,,0,,,
6562,,"RUA JOÃO VITOR, S/Nº",,-3.794627,-38.620388,,,0,,,
6563,,"RUA MANUEL GALDINO, 2555",,-3.792479,-38.616629,,,0,,,
6564,,"RUA BOM JESUS, 1996",,-3.791137,-38.611348,,,0,,,
6565,,"RUA BRAGANÇA, 675",,-3.779526,-38.596234,,,0,,,
6566,,"RUA TAQUARI, 2320",,-3.776227,-38.601541,,,0,,,
6567,,"RUA DUAS NAÇÕES, 334",,-3.775048,-38.601519,,,0,,,
6568,,"RUA ITAJAÍ, 569",,-3.780956,-38.594991,,,0,,,
6569,,"RUA TEODORO DE CASTRO, 1218",,-3.780542,-38.602204,,,0,,,
657,,"RUA 11 LT ARVOREDO, 63",,-3.820544,-38.565184,,,0,,,
6570,,"RUA TEODORO DE CASTRO, 1228",,-3.780495,-38.602372,,,0,,,
6571,,"RUA TEODORO DE CASTRO, 955",,-3.78135,-38.599361,,,0,,,
6572,,"RUA TEODORO DE CASTRO, 955",,-3.781351,-38.599355,,,0,,,
6573,,"RUA TEODORO DE CASTRO, 679",,-3.781977,-38.597129,,,0,,,
6574,,"RUA TEODORO DE CASTRO, 686",,-3.78192,-38.597334,,,0,,,
6575,,"RUA DUAS NAÇÕES, 300",,-3.774543,-38.601382,,,0,,,
6576,,"RUA MARIA JÚLIA ROCHA, 237",,-3.805672,-38.605533,,,0,,,
6577,,"RUA PERGENTINO MAIA, 2016",,-3.832806,-38.479054,,,0,,,
6578,,"RUA PERGENTINO MAIA, 2016",,-3.832805,-38.479056,,,0,,,
6579,,"RUA PERGENTINO MAIA, 1500",,-3.832524,-38.480986,,,0,,,
658,,"RUA 11 LT ARVOREDO, 69",,-3.820574,-38.565101,,,0,,,
6580,,"RUA PERGENTINO MAIA, 1480",,-3.832492,-38.481233,,,0,,,
6581,,"RUA JOSÉ BAIMA, 351",,-3.831035,-38.481511,,,0,,,
6582,,"RUA NATAL, 847",,-3.761685,-38.592142,,,0,,,
6583,,"RUA PORTO VELHO, 1675",,-3.762348,-38.593907,,,0,,,
6585,,"RUA GOIÂNIA, 1576",,-3.761875,-38.589886,,,0,,,
6586,,"RUA BARÃO DE CANINDÉ, S/Nº",,-3.773026,-38.558249,,,0,,,
6587,,"RUA BARÃO DE CANINDÉ, 1640",,-3.771083,-38.557625,,,0,,,
6588,,"RUA BARÃO DE CANINDÉ, 1395",,-3.769097,-38.556945,,,0,,,
6589,,"RUA ELCIAS LOPES, 883",,-3.772228,-38.552533,,,0,,,
659,,"RUA C CJ RES MARCOS FREIRE, BLOCO 28",,-3.820856,-38.563425,,,0,,,
6593,,"RUA JÚLIO VERNE, 588",,-3.774722,-38.554964,,,0,,,
6594,,"RUA JÚLIO VERNE, 374",,-3.774615,-38.557482,,,0,,,
6595,,"RUA FAGUNDES VARELA, 455",,-3.782774,-38.56208,,,0,,,
6596,,"RUA FAGUNDES VARELA, 455",,-3.782648,-38.561977,,,0,,,
6597,,"RUA FAGUNDES VARELA, 306",,-3.781816,-38.561307,,,0,,,
6598,,"RUA FAGUNDES VARELA, 62",,-3.780636,-38.560344,,,0,,,
6599,,"RUA MANUEL TEÓFILO, 381",,-3.783132,-38.561067,,,0,,,
66,,"AVENIDA PRS CASTELO BRANCO, 4821",,-3.705975,-38.575068,,,0,,,
660,,"RUA C CJ RES MARCOS FREIRE, 100",,-3.820895,-38.563369,,,0,,,
6600,,"RUA MANUEL TEÓFILO, 137",,-3.781294,-38.559595,,,0,,,
6601,,"RUA SUÉCIA, 364",,-3.78238,-38.559582,,,0,,,
6602,,"RUA PROFESSORA HELOÍSA FERREIRA LIMA, 2015",,-3.789251,-38.546225,,,0,,,
6605,,"AVENIDA FILOMENO GOMES, S/Nº",,-3.716956,-38.541838,,,0,,,
6606,,"AVENIDA GOV. LEONEL BRIZOLA, 1022",,-3.832414,-38.526572,,,0,,,
6607,,"AVENIDA GOV. LEONEL BRIZOLA, 962",,-3.832158,-38.526122,,,0,,,
6608,,"AVENIDA GOV. LEONEL BRIZOLA, 284",,-3.831793,-38.519686,,,0,,,
6609,,"AVENIDA GOV. LEONEL BRIZOLA, 285",,-3.831793,-38.519686,,,0,,,
661,,"RUA D, BLOCO 02",,-3.822315,-38.563037,,,0,,,
6610,,"AVENIDA CONTORNO SUL, S/Nº",,-3.836102,-38.517899,,,0,,,
6611,,"AVENIDA ÁLEF DE SOUZA CAVALCANTE, 344",,-3.83241,-38.51688,,,0,,,
6612,,"AVENIDA ÁLEF DE SOUZA CAVALCANTE, 204",,-3.833673,-38.515757,,,0,,,
6613,,"AVENIDA ÁLEF DE SOUZA CAVALCANTE, 62",,-3.834879,-38.514777,,,0,,,
6614,,"AVENIDA CONTORNO SUL, 776",,-3.83551,-38.516353,,,0,,,
6615,,"AVENIDA BULEVAR III, 436",,-3.836176,-38.518138,,,0,,,
6616,,"RUA 6, S/N",,-3.795534,-38.538256,,,0,,,
6617,,"RUA STELA COCHRANE, S/N",,-3.795168,-38.53663,,,0,,,
6618,,"RUA STELA COCHRANE, 155",,-3.794067,-38.535796,,,0,,,
6619,,"RUA FRANCISCO ALVES RIBEIRO, 165",,-3.831391,-38.509546,,,0,,,
662,,"RUA D, BLOCO 03",,-3.822247,-38.56299,,,0,,,
6620,,"RUA FRANCISCO ALVES RIBEIRO, 165",,-3.831685,-38.509608,,,0,,,
6621,,"RUA ANTÔNIO ALVES RIBEIRO, 145",,-3.833076,-38.508402,,,0,,,
6622,,"RUA LADISLAU LOURENÇO, 550",,-3.838311,-38.502345,,,0,,,
6623,,"RUA GENTILÂNDIA, 427",,-3.840241,-38.503072,,,0,,,
6624,,"RUA GENTILÂNDIA, 165",,-3.84181,-38.500764,,,0,,,
6625,,"RUA MORADA NOVA, 790",,-3.847355,-38.51203,,,0,,,
6626,,"RUA NUNES FEIJÓ, 1789",,-3.84488,-38.510594,,,0,,,
6628,,"RUA VALPARAÍSO, 680",,-3.849353,-38.510653,,,0,,,
6629,,"RUA VALPARAÍSO, 433",,-3.850302,-38.508246,,,0,,,
663,,"AVENIDA PRS COSTA E SILVA, SN",,-3.818033,-38.564881,,,0,,,
6630,,"AVENIDA VALPARAÍSO, 249",,-3.85081,-38.506982,,,0,,,
6631,,"RUA VALPARAÍSO, 681",,-3.849511,-38.510239,,,0,,,
6632,,"RUA NARA LEÃO, 12",,-3.857987,-38.517456,,,0,,,
6633,,"RUA DOS MENINOS VERDES, S/Nº",,-3.857473,-38.516192,,,0,,,
6634,,"AVENIDA CORA CORALINA, 565",,-3.856957,-38.51596,,,0,,,
6635,,"RUA C, S/Nº",,-3.853262,-38.518596,,,0,,,
6636,,"RUA E, S/Nº",,-3.851821,-38.518567,,,0,,,
6637,,"RUA F, S/Nº",,-3.851574,-38.517394,,,0,,,
6638,,"RUA QUINTINO CUNHA, 998",,-3.749881,-38.543443,,,0,,,
6639,,"RUA QUINTINO CUNHA, 1256",,-3.751623,-38.545022,,,0,,,
6640,,"RUA QUINTINO CUNHA, 1406",,-3.753131,-38.546383,,,0,,,
6642,,"RUA VEREADOR PEDRO PAULO MOREIRA, 69",,-3.786532,-38.494904,,,0,,,
6643,,"AVENIDA DESEMBARGADOR FELICIANO DE ATAÍDE, 670",,-3.784892,-38.496449,,,0,,,
6644,,"AVENIDA DESEMBARGADOR FAUSTINO ALBUQUERQUE, 320",,-3.78237,-38.498459,,,0,,,
6645,,"AVENIDA DESEMBARGADOR FAUSTINO ALBUQUERQUE, 335",,-3.782637,-38.498535,,,0,,,
6646,,"RUA HENRIQUE DE CASTRO, 233",,-3.777072,-38.500241,,,0,,,
6647,,"RUA HENRIQUE DE CASTRO, 229",,-3.777061,-38.500316,,,0,,,
6648,,"AVENIDA ROGACIANO LEITE, 2435",,-3.776692,-38.500544,,,0,,,
6649,,"AVENIDA ROGACIANO LEITE, 2460",,-3.777455,-38.500905,,,0,,,
6651,,"RUA DO MERCADO, 222",,-3.781667,-38.508155,,,0,,,
6652,,"RUA DA COPAÍBA, 241",,-3.783581,-38.509446,,,0,,,
6653,,"AVENIDA GOVERNADOR RAUL BARBOSA, 5272",,-3.76548,-38.509038,,,0,,,
6654,,"RUA ROSINHA SAMPAIO, 978",,-3.726741,-38.587505,,,0,,,
